date,Chicago,Los Angeles,New York
2005-01-01,0.317763,0.777657,0.6398301249999997
2005-01-03,0.5208335,0.34954700000000005,0.9695722499999999
2005-01-04,0.4770835,0.6266302499999999,0.9052083749999998
2005-01-05,0.3488225,0.6138135000000001,0.769176125
2005-01-06,0.5729165,0.7925964999999999,0.8157607499999995
2005-01-07,0.625,0.5845562500000001,0.7359147500000008
2005-01-08,0.6083335000000001,0.17305225000000002,0.8156248750000005
2005-01-09,0.3979165,0.11598725,0.6190813749999999
2005-01-10,0.5770835,0.157382,0.6687499999999985
2005-01-11,0.5229170000000001,0.14182524999999999,0.7864583749999998
2005-01-13,0.61875,1.36331925,1.072395874999997
2005-01-14,0.727083,0.887953,0.6623641249999999
2005-01-15,0.5270835,0.7242755,0.7276041250000002
2005-01-16,0.37291650000000004,0.5910325,0.7105452499999988
2005-01-17,0.44999999999999996,0.9365037500000001,0.613541625
2005-01-18,0.6187499999999999,0.977499,0.6541667499999998
2005-01-19,0.5770835,0.8397647500000001,0.8352272499999991
2005-01-20,0.4612315,0.95544275,0.6941953750000003
2005-01-21,0.5729165,1.3600094999999999,0.6987996249999997
2005-01-22,0.5645834999999998,1.28813425,0.8203123749999993
2005-01-23,0.48749999999999993,1.2136777499999998,0.5968749999999998
2005-01-24,0.716667,0.942663,0.7291193749999999
2005-01-25,0.7791665,0.53186,0.8760417500000034
2005-01-26,0.5251815,0.27377725,0.9843749999999996
2005-01-27,0.4041665,0.40754199999999996,0.8003790000000004
2005-01-28,0.6875,0.5053647499999999,0.8801263750000006
2005-01-31,0.8499999999999999,0.8004979999999999,0.7994789999999997
2005-02-01,0.48124999999999996,1.0381795,1.3515626250000004
2005-02-02,0.817029,0.74660325,1.192359125
2005-02-03,0.8854169999999998,0.9837665,0.9104167500000022
2005-02-04,1.0375,0.86384375,0.7822715
2005-02-05,0.5125,0.7414402499999999,0.7057292500000002
2005-02-06,0.46875,0.3550725,0.8281251250000005
2005-02-07,0.6125,0.4705165,1.1885417500000006
2005-02-08,0.44375,0.59904875,1.4958332499999998
2005-02-09,0.5083335,0.8428442500000001,1.0302518750000003
2005-02-10,0.5541665,0.6538949999999999,0.5859375
2005-02-11,0.5708329999999999,0.2463315,0.4032485000000002
2005-02-12,0.416667,0.17006325,0.5359373749999997
2005-02-13,0.3854165,0.14782625,0.53385425
2005-02-15,0.6791670000000002,0.6247820000000001,0.7135415000000023
2005-02-16,0.4315215,0.6468749999999999,0.7572917500000003
2005-02-17,0.40624999999999994,0.50153975,0.592324125
2005-02-18,0.591667,0.20158525000000002,0.5533452499999988
2005-02-19,0.5104165,0.120471,0.5458331249999999
2005-02-20,0.5354165,0.10185700000000002,0.588020875
2005-02-21,0.608333,0.17395850000000002,0.6317710000000024
2005-02-22,0.5980075,0.21114125000000003,0.7213541250000001
2005-02-23,0.814583,0.20602350000000003,0.6291667500000001
2005-02-24,0.6625000000000002,0.57871375,0.6565931250000012
2005-02-25,0.7083335,0.6981885000000001,0.6461231249999999
2005-02-26,0.361111,0.25407625,0.7203124999999998
2005-02-27,0.5500000000000002,0.3691125,0.577083374999999
2005-02-28,0.575,0.39759975000000003,0.7807291250000001
2005-03-01,0.43333350000000004,0.36594224999999997,0.6901040000000003
2005-03-02,0.5218255,0.2858695,0.5465908749999997
2005-03-03,0.6854165,0.1905345,0.607812625
2005-03-04,1.1770835,0.26816125,0.6269128749999997
2005-03-05,0.5062499999999999,0.4396285,0.5500001250000003
2005-03-06,0.36250000000000004,0.489538,0.5604167499999998
2005-03-07,0.4604165,0.5770955,0.8031249999999999
2005-03-08,0.46249999999999997,0.44633150000000005,0.718750125000002
2005-03-09,0.536932,0.43731899999999996,0.51145825
2005-03-10,0.636111,0.7292575000000001,0.5694206249999998
2005-03-11,0.47001850000000006,0.64117375,0.7004057500000015
2005-03-12,0.40625,0.21852375,0.5875001250000002
2005-03-13,0.4416665,0.097826,0.49895825000000005
2005-03-14,0.8916665,0.30846949999999995,0.49947912500000097
2005-03-15,0.4708335,0.45919374999999996,0.5203123749999999
2005-03-16,0.5721015,0.591712,0.558333375
2005-03-17,0.46250000000000013,0.54461025,0.7410443749999993
2005-03-18,0.45625,0.2611865,0.7067030000000002
2005-03-19,0.49375,0.162817,0.6677083749999999
2005-03-20,0.35208349999999994,0.15629525,0.8515623749999993
2005-03-21,0.43125,0.26693849999999997,0.8520832499999998
2005-03-23,0.42613649999999986,0.149094,0.7928818749999978
2005-03-24,0.7625,0.270191,0.6963539999999998
2005-03-25,0.48125,0.25452925,0.7597548749999995
2005-03-26,0.4854164999999999,0.41852375,0.6192706249999992
2005-03-29,0.8374999999999998,0.13645825,0.6760417500000027
2005-03-30,0.4645835,0.25543475,0.7270833749999998
2005-03-31,0.4125,0.43297225000000006,0.740672375
2005-04-01,0.6355979999999999,0.5133605,0.8482006249999988
2005-04-02,0.375,0.5947465000000001,0.5505208750000001
2005-04-03,0.3953805,0.25964675,0.5296875000000001
2005-04-04,0.5770835,0.11209249999999998,0.5442709999999994
2005-04-05,0.45416650000000003,0.54214425,0.610937375
2005-04-07,0.4104165000000002,0.32894025,0.8121271249999977
2005-04-08,0.6124999999999999,0.177491,0.6578578750000001
2005-04-09,0.41875,0.0735055,0.6046874999999994
2005-04-10,0.4645834999999998,0.3111865,0.8270833750000013
2005-04-11,0.3125,0.5585142500000001,0.6364581249999995
2005-04-12,0.35,0.5313404999999999,0.6848960000000002
2005-04-13,0.4270835,0.4138135,0.7526672500000022
2005-04-14,0.504438,0.36299824999999997,0.4956558333333336
2005-04-15,0.6979170000000001,0.6799365,0.6095787499999997
2005-04-16,0.5875,0.681114,0.573958249999999
2005-04-17,0.7083335000000001,0.3060235,0.69479175
2005-04-18,0.897917,0.131884,0.7192706249999998
2005-04-19,0.4083335000000002,0.11811574999999999,0.9948866249999959
2005-04-20,0.35208300000000003,0.197962,0.8100378749999999
2005-04-21,0.43224650000000003,0.41696075,0.5860733749999998
2005-04-22,0.4708329999999998,0.3686155,0.6171539999999994
2005-04-23,0.35,0.2749545,0.5713541250000003
2005-04-24,0.2604165,0.08519025,0.5286458749999998
2005-04-25,0.3666665,0.21290774999999998,0.541666624999998
2005-04-26,0.4604165,0.34983800000000004,0.64010425
2005-04-27,0.34375,0.11684775,0.6641979999999996
2005-04-28,0.46893899999999983,0.06920275,0.4890624999999994
2005-04-29,0.383152,0.1894925,0.50520825
2005-04-30,0.5020830000000001,0.29130449999999997,0.7163823750000001
2005-05-01,0.3458334999999998,0.22241825000000004,0.7104164999999996
2005-05-02,0.358333,0.244701,0.6317707499999999
2005-05-03,0.40833350000000007,0.27803475,0.5713088750000004
2005-05-04,0.5063405000000002,0.29841475000000006,0.6170969999999995
2005-05-05,0.43541700000000005,0.18088775,0.5260417499999999
2005-05-06,0.4416665,0.16589674999999998,0.6061731250000002
2005-05-07,0.4770835000000001,0.195018,0.4744792500000022
2005-05-08,0.45,0.35067925,0.4307292499999999
2005-05-09,0.3916665,0.248007,0.5385416249999998
2005-05-10,0.41956500000000024,0.27626799999999996,0.598437499999999
2005-05-12,0.25000000000000006,0.5681612500000001,0.6694127499999998
2005-05-13,0.6770835,0.5667120000000001,0.5515317500000012
2005-05-14,0.3270835,0.50520825,0.683333375
2005-05-15,0.29166649999999994,0.37730975,0.7380207500000002
2005-05-16,0.2979165,0.22418475000000002,0.6818943749999994
2005-05-17,0.4013394999999999,0.28987575,0.5838542499999998
2005-05-18,0.4431369999999998,0.38908499999999996,0.6074975000000004
2005-05-19,0.6020835000000002,0.43414849999999994,0.6522321250000004
2005-05-20,0.37708350000000007,0.4928895,0.5811821250000004
2005-05-21,0.5374999999999999,0.644565,0.5828125
2005-05-22,0.4125000000000001,0.5492752500000001,0.5286458750000013
2005-05-23,0.3645835,0.311594,0.59427075
2005-05-24,0.45625,0.27332424999999994,0.5557291249999998
2005-05-27,0.39375000000000004,0.30104149999999996,0.6713315
2005-05-28,0.37916699999999975,0.213768,0.6270833750000009
2005-05-31,0.5208335000000001,0.29275274999999995,0.6156251249999993
2005-06-01,0.4104170000000001,0.16335225,0.5614583750000002
2005-06-02,0.36458349999999995,0.10004525,0.5580020000000002
2005-06-03,0.33655300000000016,0.11399450000000001,0.6224905000000006
2005-06-04,0.4291669999999999,0.09551625000000001,0.5875000000000006
2005-06-05,0.34583350000000007,0.08301625,0.5600090000000002
2005-06-06,0.4187499999999999,0.153125,0.8005209999999999
2005-06-07,0.5395829999999999,0.16490025000000003,0.5974906249999999
2005-06-08,0.5167575000000001,0.215942,0.6348053750000001
2005-06-09,0.6270834999999995,0.10421200000000001,0.6239111250000001
2005-06-10,0.522917,0.15529900000000002,0.6063919999999998
2005-06-11,0.377083,0.1403985,0.6848958750000002
2005-06-12,0.252083,0.08822450000000001,0.5994789999999987
2005-06-13,0.37291699999999994,0.17237325,0.5859376250000001
2005-06-14,0.28750000000000003,0.20104175,0.552178
2005-06-15,0.30681800000000026,0.13514500000000002,0.5635663750000004
2005-06-16,0.40208350000000004,0.11902174999999998,0.5229166250000002
2005-06-22,0.45625000000000004,0.24239125,0.6831618749999999
2005-06-23,0.5362315,0.20733700000000002,0.5772637500000003
2005-06-24,0.5270834999999999,0.1797555,0.7497282500000019
2005-06-25,0.4666669999999999,0.13519025,0.6994792499999998
2005-06-26,0.4604165,0.12432075000000001,0.670411875
2005-06-27,0.5916665000000003,0.1519475,0.7163948750000011
2005-06-28,0.4437500000000001,0.128409,0.6911457500000002
2005-06-29,0.5124999999999998,0.18683725,0.6933779999999994
2005-06-30,0.47916700000000007,0.18426475,0.7408284999999991
2005-07-01,0.30833299999999997,0.23505425000000002,0.7184347500000001
2005-07-02,0.26875,0.16911250000000003,0.6312501250000004
2005-07-03,0.516667,0.13509949999999998,0.5604166249999999
2005-07-04,0.37083299999999997,0.140444,0.599999875
2005-07-06,0.3354169999999998,0.18654225000000002,0.6958805000000041
2005-07-07,0.3604165,0.21589674999999997,0.6255207500000004
2005-07-08,0.40833349999999996,0.147962,0.5669393749999999
2005-07-09,0.44375000000000003,0.120154,0.5270831249999984
2005-07-10,0.3833335,0.113904,0.5328125
2005-07-11,0.5645830000000001,0.2202445,0.650475375
2005-07-12,0.5338770000000003,0.2682455,0.7026042500000015
2005-07-13,0.39375000000000004,0.2363225,0.609848625
2005-07-14,0.43333350000000004,0.37355724999999995,0.6000000000000004
2005-07-15,0.5708335000000004,0.21077874999999993,0.6096479999999995
2005-07-16,0.4208335,0.21793475,0.530729125
2005-07-17,0.4416665,0.17540750000000002,0.5234374999999998
2005-07-18,0.31041650000000026,0.24913949999999996,0.7026041250000008
2005-07-19,0.34166650000000004,0.32620975,0.7541667500000009
2005-07-20,0.4895834999999999,0.323148,0.6151785000000002
2005-07-21,0.4423009999999997,0.2458785,0.6497023750000005
2005-07-22,0.4458335,0.357337,0.6860321249999999
2005-07-24,0.3083330000000001,0.12971024999999997,0.5296875000000005
2005-07-27,0.2827655,0.19030799999999998,0.6965868750000003
2005-07-30,0.391667,0.22644925,0.6614582499999995
2005-07-31,0.37083299999999997,0.141395,0.6528371250000002
2005-08-01,0.454167,0.18614125000000004,0.6682291250000001
2005-08-02,0.4448369999999998,0.207518,0.6941445000000013
2005-08-03,0.44166650000000013,0.238406,0.8363838749999998
2005-08-04,0.4791664999999999,0.28722824999999996,0.8250000000000007
2005-08-05,0.3916669999999997,0.34687500000000004,0.7192708749999998
2005-08-06,0.2979165000000001,0.25706525,0.5869791249999999
2005-08-07,0.63125,0.147826,0.5807292499999999
2005-08-08,0.7416664999999998,0.252174,0.726357249999999
2005-08-09,0.4937500000000001,0.29569749999999995,0.7201538749999997
2005-08-10,0.35733699999999996,0.25520825,0.6624998750000006
2005-08-11,0.4833335000000003,0.21693849999999998,0.7471116250000015
2005-08-13,0.3125,0.10729175,0.7682291249999997
2005-08-14,0.30208300000000005,0.09678424999999999,0.6765624999999996
2005-08-15,0.49374999999999997,0.15208325,0.7032836250000001
2005-08-16,0.467935,0.179846,0.7005207500000001
2005-08-17,0.4520834999999999,0.32230824999999996,0.6203868749999972
2005-08-19,0.420833,0.17010874999999998,0.6132576250000001
2005-08-20,0.31041700000000005,0.17762675,0.6078125000000011
2005-08-21,0.2833335,0.19791674999999997,0.6005209999999997
2005-08-22,0.31458299999999995,0.31816125000000006,0.5844429999999998
2005-08-23,0.3333335000000001,0.17988775,0.5479167500000013
2005-08-25,0.5084240000000001,0.35104175000000004,0.5614582499999998
2005-08-26,0.5104164999999999,0.32653975,0.6196497499999994
2005-08-27,0.37500000000000006,0.4413495,0.5338543749999997
2005-08-28,0.36874999999999997,0.40307975000000007,0.5229166250000002
2005-08-29,0.4395835000000002,0.36041675,0.598075125
2005-08-30,0.36874999999999997,0.3147645,0.5880207499999998
2005-08-31,0.44999999999999996,0.19782599999999997,0.5239582499999998
2005-09-01,0.4416665000000001,0.27653975,0.552604124999998
2005-09-02,0.3916665,0.2746375,0.677623375
2005-09-03,0.3541665,0.289221,0.6049603749999994
2005-09-04,0.375,0.292663,0.6999999999999986
2005-09-05,0.31458349999999996,0.46621375,0.6885417499999996
2005-09-06,0.4362315000000001,0.5859970000000001,0.8110733749999998
2005-09-07,0.6020834999999994,0.5314312499999999,0.8053499999999979
2005-09-08,0.39791650000000006,0.42631349999999996,0.8651041249999997
2005-09-09,0.45,0.188134,0.8074810000000004
2005-09-10,0.41666699999999984,0.12128625000000001,0.705729125
2005-09-11,0.34791700000000003,0.14375,0.6218749999999998
2005-09-13,0.4395834999999998,0.27341499999999996,0.9958332499999979
2005-09-14,0.397373,0.2350545,0.7786457500000004
2005-09-15,0.28750000000000003,0.323143,0.7371278749999999
2005-09-16,0.42291699999999993,0.2024005,0.7864109999999973
2005-09-17,0.4729165,0.40212875000000003,0.7193453750000001
2005-09-18,0.3458329999999999,0.34433875,0.5562502500000002
2005-09-19,0.43958349999999985,0.348098,0.7053875000000034
2005-09-23,0.270833,0.30303450000000004,0.651041625
2005-09-24,0.472917,0.156688,0.46250025
2005-09-25,0.38958299999999996,0.38659425,0.5481644999999994
2005-09-26,0.3791665,0.5144475,0.6065342499999999
2005-09-28,0.39945650000000016,0.98075175,0.5696135000000019
2005-09-29,0.4291665,0.82848725,0.52752975
2005-09-30,0.466667,0.78125,0.5692707500000002
2005-10-01,0.3979165,0.5627264999999999,0.7609374999999995
2005-10-02,0.36875,0.29637675,0.7515624999999995
2005-10-03,0.4625,0.37509025000000007,0.8046875
2005-10-04,0.4875,0.698415,0.7569301249999963
2005-10-07,0.40625,0.7730075,0.5365801249999982
2005-10-08,0.21875,0.19379524999999997,0.34843737499999994
2005-10-09,0.24583300000000002,0.43822474999999994,0.3989582499999999
2005-10-10,0.31875,0.65244575,0.47166662499999884
2005-10-11,0.3166665,0.4608245,0.6069443333333333
2005-10-13,0.8395834999999998,0.7697915,0.4895228333333341
2005-10-14,0.5604165,0.8080615000000001,0.5749999999999995
2005-10-15,0.3208335,0.46884075,0.45968749999999997
2005-10-16,0.36874999999999974,0.12350525000000001,0.3863760000000001
2005-10-17,0.4770829999999999,0.36548899999999995,0.5118748750000001
2005-10-18,0.5604165,0.4250085,0.5870083749999998
2005-10-19,0.3441120000000001,0.6422555,0.5812121249999994
2005-10-20,0.2770834999999999,0.672781,0.5527083749999998
2005-10-21,0.3395835,0.34787150000000006,0.9589088749999993
2005-10-22,0.4541669999999998,0.3264945,0.6692708750000008
2005-10-23,0.36250000000000004,0.31077925,0.5567211249999999
2005-10-24,0.5166665,0.30615925,0.7095335000000003
2005-10-25,0.44999999999999957,0.207518,0.5603695000000023
2005-10-26,0.5105980000000001,0.45665775000000003,0.5093750000000001
2005-10-27,0.7479165000000001,0.27740025,0.5808424999999999
2005-10-28,0.6479170000000001,0.47898550000000006,0.5653818749999996
2005-10-29,0.41458300000000003,0.72767175,0.3921874999999999
2005-10-30,0.30208350000000006,0.759556,0.41249999999999964
2005-10-31,0.4791670000000003,0.78365025,0.6837594999999984
2005-11-01,0.497917,0.7805707500000001,0.6880208749999998
2005-11-03,0.32916650000000003,0.237817,0.6087595000000012
2005-11-04,0.6104164999999999,0.6769925,0.7494791250000001
2005-11-05,0.4145835,0.9460599999999999,0.9395832499999999
2005-11-06,0.370833,1.2671195,0.8745738750000029
2005-11-07,0.4541665,0.67871375,0.4470165
2005-11-08,0.5020830000000001,0.3039855,0.6229166250000001
2005-11-09,0.2782609999999999,0.229801,0.5923461249999996
2005-11-11,0.49374999999999997,0.45176625,0.43489587499999977
2005-11-12,0.35624999999999996,0.7360960000000002,0.6770834999999992
2005-11-13,0.26458349999999997,0.9927537500000001,0.5875947499999997
2005-11-14,0.39166650000000003,1.233107,0.65179925
2005-11-15,0.28125,1.092029,0.7437498749999988
2005-11-16,0.2954545,0.8825635,0.5508183750000001
2005-11-17,0.48541650000000003,1.04452,0.52135425
2005-11-18,0.6083334999999999,1.149094,0.5572443749999997
2005-11-19,0.48124999999999996,0.72948375,0.79166675
2005-11-20,0.6666669999999999,0.6736414999999999,0.7241002500000007
2005-11-21,0.4104164999999999,0.63052525,1.0947548750000067
2005-11-24,0.3354165,1.10792575,0.4854165000000001
2005-11-26,0.429167,0.218614,0.691666625
2005-11-27,0.4083335,0.2483695,0.8734786249999975
2005-11-29,0.3875000000000001,1.0321102500000001,0.5541668749999997
2005-11-30,0.5603260000000001,0.9043930000000001,0.6662451249999993
2005-12-01,0.7062499999999999,1.00389475,0.6928977500000002
2005-12-03,0.45624999999999993,0.2246375,0.5921875000000003
2005-12-06,0.7104165000000001,0.7511775000000002,0.6546874999999989
2005-12-07,0.9375,1.19923,0.54356625
2005-12-08,0.8041665,1.26263575,0.6161457499999999
2005-12-09,0.6625,0.705163,0.7458806249999963
2005-12-10,0.416667,0.9197464999999999,0.7234375
2005-12-11,0.4666665,0.86517225,0.7768353750000001
2005-12-12,0.7562500000000001,1.0479619999999998,0.6374528750000011
2005-12-13,0.61875,0.86548925,0.6072916250000001
2005-12-14,0.7086049999999999,1.0555705,0.637052625
2005-12-15,0.7437499999999999,0.8286067500000001,0.8259943749999995
2005-12-17,0.39999999999999997,0.584375,0.5729166249999998
2005-12-18,0.4020829999999999,0.49841500000000005,0.6366568749999998
2005-12-19,0.646739,0.9199727500000001,0.5372159999999999
2005-12-20,0.70625,0.58041425,0.5
2005-12-21,0.7250000000000001,0.8467392500000002,0.5476799999999996
2005-12-22,0.575,1.0754775,0.6593748749999999
2005-12-23,0.5375000000000001,0.8680995,0.8427627499999999
2005-12-24,0.7729165,0.9777627500000003,0.8385417499999983
2005-12-25,0.32708349999999997,0.43333325000000006,0.9093748749999999
2005-12-26,0.4458335,0.2331975,0.631770875
2005-12-27,0.4916665,0.43215574999999995,0.4741476250000005
2005-12-28,0.6041665,0.8283062499999999,0.7299356249999999
2005-12-29,0.5375,0.94144025,0.8158616250000008
2005-12-30,0.5041665000000001,1.00629525,0.5187025000000003
2005-12-31,0.425,0.8508152499999999,0.6583333750000003
2006-01-01,0.3639255,0.267331,0.8144462500000001
2006-01-02,0.352083,0.09361425000000001,0.7567707499999993
2006-01-03,0.6979164999999999,0.5726705,0.5700757500000003
2006-01-04,0.5270834999999999,0.93297075,0.6660642499999999
2006-01-05,0.5024619999999999,0.54107775,0.7604165000000005
2006-01-06,0.50625,0.44467225,0.7093749999999998
2006-01-08,0.2833335,0.6535325,0.675024875
2006-01-11,0.49801600000000007,1.1300270000000003,1.1009251249999994
2006-01-12,0.5416665,1.356069,0.8218751249999999
2006-01-13,0.47708300000000003,1.1388134999999997,1.008741
2006-01-14,0.379167,0.29800725,0.6187500000000001
2006-01-15,0.5395829999999999,0.2099185,0.471638375
2006-01-16,0.625,0.39551625,0.4765625
2006-01-18,0.55625,0.949683,0.47239575
2006-01-19,0.8902275,0.24302525,0.5779611250000001
2006-01-20,0.8145834999999999,0.535778,0.7148200000000017
2006-01-23,0.5791670000000001,0.40339674999999997,0.6479168750000012
2006-01-25,0.40208350000000004,0.49021725000000005,0.5151102499999999
2006-01-26,0.7647725000000002,0.3930705,0.44375012500000083
2006-01-27,0.5479165,0.4496375000000001,0.6067708750000002
2006-01-28,0.50625,0.569837,0.705729125
2006-01-29,0.4291664999999999,0.8078805000000002,1.016666750000001
2006-01-30,0.385417,0.8516757500000001,0.8845787500000001
2006-01-31,0.4770835,0.433605,0.6302085
2006-02-01,0.4187499999999999,0.93650375,0.5259926250000023
2006-02-02,0.5916665,0.9205615,0.6420742499999997
2006-02-03,0.740909,0.92051625,0.5489705000000001
2006-02-04,0.391667,0.567663,0.9041664999999975
2006-02-05,0.3979165,0.8452445,0.5191748750000001
2006-02-06,0.42291650000000003,0.95348725,0.5311081250000002
2006-02-07,0.5729170000000001,0.6944745,0.5557291249999993
2006-02-08,0.5249999999999999,1.1601902499999999,0.56666675
2006-02-10,0.6684785,0.59347825,0.597443125
2006-02-11,0.477083,0.6975542499999998,0.696354125
2006-02-12,0.40416650000000004,0.7105072499999999,0.5125000000000001
2006-02-13,0.520833,0.7375,0.5859375000000002
2006-02-14,0.6333329999999999,0.6519927499999999,0.733854125
2006-02-15,0.43333350000000004,0.13029875000000002,1.044270875
2006-02-16,0.4041665,0.32006350000000006,1.2397531249999982
2006-02-17,0.4125,0.445471,0.5000678749999999
2006-02-18,0.41875,0.301857,0.4734373750000001
2006-02-19,0.41458350000000005,0.15688399999999997,0.5335906250000004
2006-02-20,0.4708335,0.39234575,0.5807292500000002
2006-02-21,0.6812499999999999,0.45110675,0.6611864999999999
2006-02-22,0.6687499999999997,0.5830615,0.6729661249999989
2006-02-23,0.508062,0.86109575,0.7078125000000001
2006-02-24,0.5604165,0.71721025,0.5236742499999999
2006-02-25,0.38541699999999995,0.6408512499999999,0.5359375000000004
2006-02-26,0.41458300000000003,0.6900814999999999,0.5088541249999999
2006-02-27,0.491667,0.7323369999999999,0.5211955
2006-02-28,0.41875000000000007,0.16534500000000002,0.5300640000000002
2006-03-01,0.39166650000000003,0.5340130000000001,0.5140626250000001
2006-03-02,0.6013395,0.46046175,0.9013357500000002
2006-03-07,0.3125,0.1710145,0.575
2006-03-08,0.30000000000000004,0.2661685000000001,0.6640625
2006-03-09,0.29166649999999994,0.33990025,0.6118488750000001
2006-03-10,0.333333,0.08075175,0.5965808750000002
2006-03-12,0.189583,0.21173,0.7031250000000003
2006-03-13,0.26875000000000004,0.42273575,0.9048295000000003
2006-03-14,0.24166700000000002,0.37780775,0.6593748749999999
2006-03-15,0.3979165,0.234511,0.4052083749999997
2006-03-17,0.5291665,0.248913,0.4703125000000001
2006-03-18,0.54375,0.18505449999999998,0.4864581249999998
2006-03-19,0.5916665,0.15307975000000001,0.49219975
2006-03-20,0.6208335,0.19230075000000002,0.5485322500000002
2006-03-21,0.6875,0.15778975,0.585444124999999
2006-03-22,0.9645834999999999,0.481431,0.517187375
2006-03-23,0.38750000000000007,0.55865025,0.4935605
2006-03-24,0.5289774999999999,0.5874545,0.5411457500000005
2006-03-25,0.4875,0.2832425,0.43541662500000006
2006-03-26,0.4854165,0.17794375,0.4104166250000001
2006-03-27,0.6043649999999998,0.129529,0.41517212499999956
2006-03-28,0.7291665000000002,0.21068825000000002,0.525947
2006-03-29,0.904167,0.13614125,0.696385
2006-03-30,0.86875,0.32441125,0.7353033750000008
2006-03-31,0.47500000000000003,0.318396,0.6088541249999998
2006-04-01,0.460417,0.15801625000000002,0.5984376250000001
2006-04-02,0.5645829999999998,0.44968325000000003,0.43378462499999887
2006-04-03,0.625,0.5586505,0.5520832499999999
2006-04-05,0.7562500000000004,0.12903075,0.5029267500000002
2006-04-06,0.621377,0.32264499999999996,0.48802075
2006-04-07,0.8062499999999998,0.472123,0.7578123750000001
2006-04-08,0.5770835,0.317935,0.5901041250000016
2006-04-11,0.5541665000000003,0.179257,0.7046875000000008
2006-04-12,0.5604165,0.38138574999999997,0.5294158750000002
2006-04-14,0.43541649999999993,0.13682075,0.9224809999999993
2006-04-15,0.24375,0.09832449999999998,0.683333375
2006-04-16,0.2520835,0.20797100000000002,0.435416625
2006-04-17,0.2958335000000003,0.14605975,0.5348010000000006
2006-04-18,0.28124999999999994,0.38310675,0.55001225
2006-04-19,0.46818200000000004,0.40507225,0.6138361250000003
2006-04-20,0.7416665000000001,0.36033225,0.5723957499999992
2006-04-21,0.6854165000000001,0.22105975,0.5317710000000001
2006-04-22,0.6458334999999998,0.0627265,0.5568182500000001
2006-04-23,0.5041664999999999,0.08514474999999999,0.6739583749999978
2006-04-24,0.6479165,0.1735505,0.7849637500000001
2006-04-25,0.5249999999999999,0.15690575,0.6901041250000003
2006-04-26,0.7541669999999999,0.06,0.5958026250000004
2006-04-27,0.6729165000000003,0.1213315,0.6892518749999998
2006-04-28,0.4333335,0.15009075,0.4955357499999998
2006-04-29,0.46875,0.14587875000000003,0.5171876249999994
2006-04-30,0.5520835,0.20942025,0.5520834999999997
2006-05-01,0.5979164999999999,0.22441125,0.460722875
2006-05-02,0.7124999999999999,0.14614725,0.43888883333333284
2006-05-04,0.5354170000000001,0.07119575,0.5187499999999999
2006-05-05,0.45833299999999993,0.09370475,0.5343072500000006
2006-05-06,0.3666665,0.1627265,0.38333312499999994
2006-05-08,0.5458335000000003,0.18188374999999998,0.39644474999999957
2006-05-09,0.608333,0.1555255,0.43764712499999986
2006-05-10,0.7625000000000002,0.24257225000000002,0.536701
2006-05-11,0.3814390000000002,0.25837875,0.5332384999999997
2006-05-12,0.408333,0.20099625,0.5573863749999999
2006-05-13,0.420833,0.15964675,0.49114587500000007
2006-05-14,0.46249999999999974,0.1977805,0.41718737499999964
2006-05-17,0.5312499999999999,0.2617755,0.5093750000000005
2006-05-18,0.5446555000000001,0.19257225,0.50214875
2006-05-19,0.4645829999999999,0.21906699999999998,0.5703123750000001
2006-05-20,0.5687499999999998,0.13722825,0.41197925000000135
2006-05-21,0.31041649999999993,0.0985055,0.35104162499999997
2006-05-22,0.4479165000000001,0.061866,0.3167571249999999
2006-05-23,0.6625,0.16494575,0.34427075000000057
2006-05-25,0.469837,0.1625455,0.6552081249999999
2006-05-26,0.641667,0.0689765,0.7578798750000014
2006-05-27,0.6041664999999999,0.032971,0.7919948750000001
2006-05-28,0.44166699999999987,0.09189325,0.5421875000000002
2006-05-29,0.4416664999999998,0.20729175,0.7244792500000006
2006-05-30,0.5708335,0.25833325,0.7771738750000001
2006-05-31,0.6041664999999999,0.24999999999999997,0.5299715000000003
2006-06-01,0.5982954999999995,0.23935700000000001,0.5454452499999989
2006-06-02,0.7166665000000001,0.32373175,0.6988725
2006-06-03,0.4875,0.35389499999999996,0.6437501250000001
2006-06-04,0.41250000000000037,0.16988224999999996,0.46302087500000005
2006-06-10,0.3604165000000001,0.06499075,0.3833335000000002
2006-06-13,0.6000000000000001,0.14497275,0.5658243749999993
2006-06-14,0.65,0.216893,0.6890966250000002
2006-06-16,0.44846,0.272373,0.5140624999999991
2006-06-17,0.3604164999999999,0.11684775,0.6493750000000003
2006-06-18,0.33125,0.0828805,0.577604125
2006-06-19,0.37083349999999987,0.11182075000000001,0.5921647500000013
